"NAME","Year","Total_Avg_Annual_Pay_Total","Total_Avg_Annual_Pay_Black_Business","Total_Avg_Employees_Total","Total_Avg_Employees_Black_Business","Total_Sum_of_Firms_Total","Total_Sum_of_Firms_Black_Business"
"Pittsburgh, PA Metro Area",2021,1198945.27763496,19094.4411764706,22575.2480719794,536.323529411765,1412400,2771
"Pittsfield, MA Metro Area",2018,44173.0688935282,0,1051.37369519833,1,50762,0
"Pittsfield, MA Metro Area",2019,50246.7436399217,0,1184.09001956947,1,52364,0
"Pittsfield, MA Metro Area",2020,50064.520295203,22.2222222222222,1157.48708487085,1.55555555555556,51592,5
"Pittsfield, MA Metro Area",2021,63181.4182156134,0,1197.26579925651,1,63788,0
"Pocatello, ID Metro Area",2018,17896.4526315789,0,552.941052631579,1,29707,0
"Pocatello, ID Metro Area",2019,10269.8542914172,0,278.798403193613,1,15061,0
"Pocatello, ID Metro Area",2020,24990.0096525097,0,944.934362934363,1,43048,0
"Pocatello, ID Metro Area",2021,23439.5562130178,0,661.581854043392,1,40625,0
"Port St. Lucie, FL Metro Area",2018,83247.12,5076.42857142857,2529.0237037037,135.821428571429,236713,651
"Port St. Lucie, FL Metro Area",2019,105386.652503794,0,2860.16236722307,1,229238,0
"Port St. Lucie, FL Metro Area",2020,126426.516265912,514.259259259259,3176.09052333805,24.2962962962963,273714,55
"Port St. Lucie, FL Metro Area",2021,197465.508522727,3518.4,4275.45880681818,121.7,339512,778
"Portland-South Portland, ME Metro Area",2018,233064.978978979,0,5608.84234234234,1,366425,0
"Portland-South Portland, ME Metro Area",2019,258051.231343284,0,5354.11641791045,1,331416,0
"Portland-South Portland, ME Metro Area",2020,301179.717877095,28791.8636363636,6729.12011173184,1016.5,489861,841
"Portland-South Portland, ME Metro Area",2021,265884.117154812,16933.1785714286,4749.36959553696,477.928571428571,322346,537
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018,1196104.68978562,10169.28125,23761.500630517,253.40625,1542881,2098
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019,1097145.11209068,5082.51515151515,20696.7128463476,137.242424242424,1459602,595
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2020,1271694.39809297,20001.0555555556,26016.7783075089,528.75,1937253,2906
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2021,1630813.87857143,46609.6060606061,25979.6130952381,1213.24242424242,1859707,2968
"Prescott, AZ Metro Area",2018,43751.9627228525,0,1183.585089141,1,100038,0
"Prescott, AZ Metro Area",2019,38245.2516233766,0,1130.89935064935,1,95339,0
"Prescott, AZ Metro Area",2020,58079.8149300155,245.307692307692,1644.97822706065,2.61538461538462,149571,32
"Prescott, AZ Metro Area",2021,61786.4272863568,6.55555555555556,1553.98050974513,1,134721,3
"Providence-Warwick, RI-MA Metro Area",2018,627762.989247312,10077.6551724138,13159.0577956989,218.689655172414,795116,1323
"Providence-Warwick, RI-MA Metro Area",2019,667268.360433604,8776.70967741935,14124.6666666667,376.774193548387,878182,1513
"Providence-Warwick, RI-MA Metro Area",2020,669959.379746835,20388.6451612903,14518.0797468354,829,1079497,3016
"Providence-Warwick, RI-MA Metro Area",2021,887430.711586902,24480,16172.1146095718,492.588235294118,1144443,2507
"Provo-Orem, UT Metro Area",2018,203648.14858841,0,4910.36849925706,1,326464,0
"Provo-Orem, UT Metro Area",2019,251789.798561151,0,5583.48920863309,1,304109,0
"Provo-Orem, UT Metro Area",2020,231965.303988996,204.6875,5302.48555708391,3.3125,322829,34
"Provo-Orem, UT Metro Area",2021,355091.915775401,41.1764705882353,7823.63636363636,1.23529411764706,504195,22
"Pueblo, CO Metro Area",2018,24730.3296089385,0,696.629422718808,1,35933,0
"Pueblo, CO Metro Area",2019,30841.4781021898,0,784.417883211679,1,38158,0
"Pueblo, CO Metro Area",2020,47585.6186579378,0,1190.76268412439,1,64585,0
"Pueblo, CO Metro Area",2021,47600.0016638935,0,1090.90848585691,1,60658,0
"Punta Gorda, FL Metro Area",2018,14331.0876865672,0,391.852611940299,1,23257,0
"Punta Gorda, FL Metro Area",2019,16812.369261477,0,415.668662674651,1,25174,0
"Punta Gorda, FL Metro Area",2020,40329.570951586,414.666666666667,1119.80467445743,8.66666666666667,83119,46
"Punta Gorda, FL Metro Area",2021,51645.9435897436,12.3157894736842,1427.63931623932,1.36842105263158,89494,8
"Racine, WI Metro Area",2018,35266.2634508349,0,689.263450834879,1,27186,0
"Racine, WI Metro Area",2019,59005.572,0,1303.188,1,50046,0
"Racine, WI Metro Area",2020,62270.8859180036,35,1445.59001782531,1.5,60621,11
"Racine, WI Metro Area",2021,91523.4006791171,0,2130.10356536503,1,86206,0
"Raleigh, NC Metro Area",2018,499929.282225237,40229.5483870968,10599.762550882,1513.93548387097,679550,3476
"Raleigh, NC Metro Area",2019,608732.468834688,25424.4333333333,13255.5528455285,949.466666666667,684534,2893
"Raleigh, NC Metro Area",2020,680360.271918679,19720.6470588235,13184.9974587039,794.676470588235,893742,4309
"Raleigh, NC Metro Area",2021,809536.453488372,38901.9090909091,13437.7260981912,1039.87878787879,970032,6582
"Rapid City, SD Metro Area",2018,46484.1230769231,0,1276.48034188034,1,73837,0
"Rapid City, SD Metro Area",2019,43499.2818336163,0,962.088285229202,1,60375,0
"Rapid City, SD Metro Area",2020,51596.6629746835,105.352941176471,1299.30696202532,8.23529411764706,92216,18
"Rapid City, SD Metro Area",2021,77502.1022900763,53.5833333333333,1720.46259541985,2.25,133423,23
"Reading, PA Metro Area",2018,164055.187808896,0,3527.1647446458,1,142043,0
"Reading, PA Metro Area",2019,178564.5808,0,3884.4,1,136017,0
"Reading, PA Metro Area",2020,193136.592417062,4610.05,4302.90679304897,214.75,159091,510
"Reading, PA Metro Area",2021,203368.040059347,4383.9,4426.90801186944,130.35,188335,680
"Redding, CA Metro Area",2018,24754.9982332155,0,585.530035335689,1,34249,0
"Redding, CA Metro Area",2019,39906.3507853403,0,1073.31937172775,1,52509,0
"Redding, CA Metro Area",2020,53673.0338983051,2,1100.82881355932,1,62536,6
"Redding, CA Metro Area",2021,69374.5553846154,130.666666666667,1515.49230769231,2.27777777777778,86932,38
"Reno, NV Metro Area",2018,213140.813782991,0,4874.77126099707,1,240886,0
"Reno, NV Metro Area",2019,197758.591954023,0,4422.30316091954,1,253671,0
"Reno, NV Metro Area",2020,243403.598657718,486.4,5168.18926174497,15.48,308600,75
"Reno, NV Metro Area",2021,281802.565912117,161.347826086957,5124.77496671105,3.21739130434783,307645,22
"Richmond, VA Metro Area",2018,508954.281420765,38978.2727272727,10560.1994535519,1361.15151515152,569580,5366
"Richmond, VA Metro Area",2019,528479.298365123,44912.6363636364,10835.8596730245,1770.54545454545,591513,7409
"Richmond, VA Metro Area",2020,554057.699092088,40811.0625,11903.2762645914,1681.4375,752142,6725
"Richmond, VA Metro Area",2021,735321.055057618,61797.8181818182,12641.7413572343,1711.54545454545,806175,6411
"Riverside-San Bernardino-Ontario, CA Metro Area",2018,1024018.83458647,17922.5806451613,25914.0964912281,794.741935483871,1589434,3457
"Riverside-San Bernardino-Ontario, CA Metro Area",2019,1129790.35178352,18191.8235294118,27109.3751537515,594.705882352941,1661560,3005
"Riverside-San Bernardino-Ontario, CA Metro Area",2020,1353036.27810651,29719.5151515152,31105.4650887574,880.212121212121,2179308,6233
"Riverside-San Bernardino-Ontario, CA Metro Area",2021,1563082.06698002,26017.0588235294,31351.3548766157,724.029411764706,2297782,5107
"Roanoke, VA Metro Area",2018,71236.7053872054,0,1814.05218855219,1,82575,0
"Roanoke, VA Metro Area",2019,99589.2276559865,0,2677.04721753794,1,119723,0
"Roanoke, VA Metro Area",2020,73130.5315457413,277.28,1767.03627760252,19,67650,39
"Roanoke, VA Metro Area",2021,141738.424615385,7.8,3253.51846153846,1,155051,4
"Rochester, MN Metro Area",2018,84364.2610294118,0,1337.27757352941,1,30509,0
"Rochester, MN Metro Area",2019,105363.716141002,0,2368.11873840445,1,74083,0
"Rochester, MN Metro Area",2020,118805.848857645,89.25,2454.42882249561,11.4166666666667,86343,14
"Rochester, MN Metro Area",2021,71837.86863711,0,1131.76026272578,1,27166,0
"Rochester, NY Metro Area",2018,397305.465517241,7280.27586206897,8882.21264367816,220.448275862069,437360,1062
"Rochester, NY Metro Area",2019,383676.362973761,18044.7741935484,8564.44606413994,613.161290322581,423221,1840
"Rochester, NY Metro Area",2020,465402.167123288,12925.8064516129,10227.7383561644,405.225806451613,554961,1494
"Rochester, NY Metro Area",2021,508005.421052632,20871.0967741935,9519.95411605938,420.290322580645,601814,1993
"Rockford, IL Metro Area",2018,117308.141323792,0,3141.0572450805,1,116530,0
"Rockford, IL Metro Area",2019,109395.755208333,0,2472.50347222222,1,109997,0
"Rockford, IL Metro Area",2020,143893.703403566,41.8,3189.34359805511,2.95,144419,21
"Rockford, IL Metro Area",2021,133420.304140127,474.8,2739.76592356688,20.2,137357,68
"Rocky Mount, NC Metro Area",2018,18921.6990825688,0,503.011009174312,1,12638,0
"Rocky Mount, NC Metro Area",2019,35498.1174242424,0,879.532196969697,1,32684,0
"Rocky Mount, NC Metro Area",2020,30649.5045207957,136.409090909091,775.667269439421,5.81818181818182,19896,17
"Rocky Mount, NC Metro Area",2021,50009.8285198556,772.9,1417.71480144404,58.5,42920,261
"Rome, GA Metro Area",2018,24502.6549450549,0,648.50989010989,1,18428,0
"Rome, GA Metro Area",2019,16729.0848214286,0,404.549107142857,1,8553,0
"Rome, GA Metro Area",2020,31531.3010309278,1.85714285714286,937.878350515464,1,28818,4
"Rome, GA Metro Area",2021,26331.7151515152,1,577.074747474747,1,20291,4
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2018,706209.103359173,16032.1724137931,14793.2118863049,393.620689655172,954579,2696
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2019,730834.514762516,0,13666.5622593068,1,853036,0
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2020,855401.795399516,6843.74285714286,16818.0205811138,177.857142857143,1278851,1000
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2021,1040486.11366385,34162.8125,17847.6082224909,1129.625,1346721,5035
"Saginaw, MI Metro Area",2018,59318.5223613596,0,1674.44007155635,1,58557,0
"Saginaw, MI Metro Area",2019,91033.1492248062,0,2308.10465116279,1,58370,0
"Saginaw, MI Metro Area",2020,74870.8013937282,4190.6,1904.54006968641,154.6,60671,496
"Saginaw, MI Metro Area",2021,66821.6717948718,0,1427.92307692308,1,44097,0
"Salem, OR Metro Area",2018,93341.5369532428,0,2435.0467571644,1,189390,0
"Salem, OR Metro Area",2019,128062.508371385,0,2910.00608828006,1,190915,0
"Salem, OR Metro Area",2020,67048.4595744681,19.7894736842105,1279.82127659574,1,84196,17
"Salem, OR Metro Area",2021,132701.931081081,180.105263157895,2866.86351351351,1.73684210526316,246395,102
"Salinas, CA Metro Area",2018,118731.916413374,0,2750.23860182371,1,142567,0
"Salinas, CA Metro Area",2019,132522.41037037,0,2783.54814814815,1,120916,0
"Salinas, CA Metro Area",2020,148977.849719101,85.1111111111111,3131.03511235955,5.88888888888889,164587,19
"Salinas, CA Metro Area",2021,124372.389901823,0,2193.63955119215,1,150500,0
"Salisbury, MD-DE Metro Area",2018,70718.2453125,0,1869.54375,1,110905,0
"Salisbury, MD-DE Metro Area",2019,105668.9195231,0,2975.38599105812,1,192553,0
"Salisbury, MD-DE Metro Area",2020,95440.3594674556,228.576923076923,2339.65532544379,13.5769230769231,129423,114
"Salisbury, MD-DE Metro Area",2021,180857.86407767,5182.17857142857,3721.99583911234,230.857142857143,269519,1276
"Salt Lake City, UT Metro Area",2018,592773.181818182,0,12470.0949197861,1,688297,0
"Salt Lake City, UT Metro Area",2019,615197.861372813,1329.04347826087,12389.6312247645,27.7391304347826,730050,161
"Salt Lake City, UT Metro Area",2020,860644.353164557,4572.63333333333,15659.2481012658,180.1,913091,455
"Salt Lake City, UT Metro Area",2021,802886.01120797,4281,13833.7770859278,129.111111111111,956022,574
"San Angelo, TX Metro Area",2018,26643.8962264151,0,614.747169811321,1,32012,0
"San Angelo, TX Metro Area",2019,26953.2367941712,0,663.925318761384,1,37748,0
"San Angelo, TX Metro Area",2020,39944.8134991119,112,980.280639431616,1.7,50610,24
"San Angelo, TX Metro Area",2021,36943.8174342105,525.142857142857,955.518092105263,2.42857142857143,61678,30
"San Antonio-New Braunfels, TX Metro Area",2018,756380.38343949,20907.7142857143,17715.6305732484,750.857142857143,865572,2341
"San Antonio-New Braunfels, TX Metro Area",2019,875704.464968153,20169.0588235294,18587.5707006369,809.176470588235,911760,2504
"San Antonio-New Braunfels, TX Metro Area",2020,824743.32199271,17272.5405405405,19145.3499392467,564.162162162162,1102877,1749
"San Antonio-New Braunfels, TX Metro Area",2021,941115.082338902,24211.7352941176,19054.0334128878,589.882352941176,1227157,3171
"San Diego-Carlsbad, CA Metro Area",2018,1472670.97243108,15517.6875,27556.2606516291,559.09375,1825917,2886
"San Diego-Carlsbad, CA Metro Area",2019,1503417.34898477,20496.7666666667,28726.6002538071,513.066666666667,1908618,2811
"San Diego-Carlsbad, CA Metro Area",2020,1705193.23169268,36412.8787878788,31941.2761104442,1035.09090909091,2494977,4225
"San Diego-Carlsbad, CA Metro Area",2021,1913506.93405276,38809.7647058823,29719.4808153477,977.5,2590103,6647
"San Francisco-Oakland-Hayward, CA Metro Area",2018,3880805.31506849,39641.4,44655.8655043587,549.342857142857,2783071,3680
"San Francisco-Oakland-Hayward, CA Metro Area",2019,4425561.05354919,83892.6666666667,49147.4134495641,1943.86111111111,2956326,9740
"San Francisco-Oakland-Hayward, CA Metro Area",2020,5434640.4091442,14522.6111111111,55582.0996483001,263,3666870,1932
"San Francisco-Oakland-Hayward, CA Metro Area",2021,6267171.18075117,156845.861111111,51046.3039906103,3161.41666666667,3747319,11816
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2018,1972154.88421053,0,20016.6947368421,1,1083852,0
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2019,2159474.82398957,11387.7142857143,20632.5619295958,167.071428571429,1049792,717
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2020,2469480.00253807,1648.19230769231,22164.6192893401,24.8461538461538,1270033,11
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2021,2888677.24813896,3557,21077.0186104218,61.5142857142857,1323082,679
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2018,78643.2413793103,0,1973.66300940439,1,136415,0
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2019,97797.1140065147,0,2423.18729641694,1,155774,0
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2020,63572.670995671,49.2352941176471,1385.22222222222,1.23529411764706,99889,14
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2021,144756.87829912,0,2653.54838709677,1,204007,0
"Santa Cruz-Watsonville, CA Metro Area",2018,73289.2544,0,1616.88,1,132790,0
"Santa Cruz-Watsonville, CA Metro Area",2019,56410.6697530864,0,1154.06481481481,1,75703,0
"Santa Cruz-Watsonville, CA Metro Area",2020,47918.1353846154,132.230769230769,983.824615384615,1.92307692307692,73704,41
"Santa Cruz-Watsonville, CA Metro Area",2021,95889.1480916031,9.52631578947368,1919.53740458015,1,156465,4
"Santa Fe, NM Metro Area",2018,36588.5064724919,0,974.244336569579,1,74797,0
"Santa Fe, NM Metro Area",2019,35643.9828767123,0,900.856164383562,1,78899,0
"Santa Fe, NM Metro Area",2020,49044.3966049383,340,992.313271604938,4,106904,28
"Santa Fe, NM Metro Area",2021,68163.0181268882,177.066666666667,1318.8081570997,2.73333333333333,119450,32
"Santa Maria-Santa Barbara, CA Metro Area",2018,191910.572474378,0,3407.46120058565,1,214146,0
"Santa Maria-Santa Barbara, CA Metro Area",2019,153494.213256484,0,2974.98414985591,1,180429,0
"Santa Maria-Santa Barbara, CA Metro Area",2020,183178.587516961,504.5,3460.75848032564,9.73076923076923,233577,50
"Santa Maria-Santa Barbara, CA Metro Area",2021,223703.919463087,94.0434782608696,3573.45906040268,2.43478260869565,306294,60
"Santa Rosa, CA Metro Area",2018,175311.911337209,0,3763.38226744186,1,234835,0
"Santa Rosa, CA Metro Area",2019,208719.401162791,0,3927.75,1,264914,0
"Santa Rosa, CA Metro Area",2020,258555.880920162,10814.5909090909,4766.62922868741,288.954545454545,340244,541
"Santa Rosa, CA Metro Area",2021,303618.150068213,1758,4333.90859481583,47.7727272727273,376576,350
"Savannah, GA Metro Area",2018,125224.2265625,1734.03703703704,3116.125,71.2592592592593,173396,272
"Savannah, GA Metro Area",2019,72184.2938530735,30.9259259259259,1592.93553223388,1,75311,25
"Savannah, GA Metro Area",2020,148732.655021834,733.935483870968,3664.43813682678,56.6774193548387,215763,179
"Savannah, GA Metro Area",2021,175824.085915493,468.606060606061,4144.21830985915,25,259051,168
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2018,204941.018549747,0,5346.11129848229,1,204457,0
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2019,210203.824104235,0,5496.96091205212,1,192287,0
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2020,217052.927299703,3142.85714285714,5684.95548961424,130.714285714286,267410,187
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2021,266559.389728097,2410.09090909091,5467.48640483384,94.1363636363636,227996,217
"Seattle-Tacoma-Bellevue, WA Metro Area",2018,2268619.15710723,35277.7878787879,35904.4650872818,1112.78787878788,2342366,4300
"Seattle-Tacoma-Bellevue, WA Metro Area",2019,2500873.4757764,44182.3428571429,39015.2633540373,1196.77142857143,2321548,4034
"Seattle-Tacoma-Bellevue, WA Metro Area",2020,2642559.9522673,71722.3823529412,41882.3281622912,1944.05882352941,3008874,7517
"Seattle-Tacoma-Bellevue, WA Metro Area",2021,3160937.09810875,71992.3714285714,39506.7777777778,1556.45714285714,3070908,7743
"Sebastian-Vero Beach, FL Metro Area",2018,47280.4118673647,0,1264.72076788831,1,66137,0
"Sebastian-Vero Beach, FL Metro Area",2019,43958.2992957746,0,1080.35211267606,1,74321,0
"Sebastian-Vero Beach, FL Metro Area",2020,55033.07568438,106.428571428571,1417.70209339775,5.33333333333333,98180,15
"Sebastian-Vero Beach, FL Metro Area",2021,50808.1843393148,0,1416.99021207178,1,95373,0
"Sebring, FL Metro Area",2018,5994.96893203884,0,205.434951456311,1,8586,0
"Sebring, FL Metro Area",2019,5518.20647773279,0,142.105263157895,1,6816,0
"Sebring, FL Metro Area",2020,8621.82341269841,59.4285714285714,248.849206349206,4.28571428571429,14412,4
"Sebring, FL Metro Area",2021,7540.67518248175,129.5,248.04197080292,11.5555555555556,11427,44
"Sheboygan, WI Metro Area",2018,38786.355179704,0,762.644820295983,1,13128,0
"Sheboygan, WI Metro Area",2019,78686.520242915,0,1617.52024291498,0,40579,0
"Sheboygan, WI Metro Area",2020,66254.2553606238,0,1361.28460038986,1,42979,0
"Sheboygan, WI Metro Area",2021,81312.202247191,0,1648.0393258427,0,56744,0
"Sherman-Denison, TX Metro Area",2018,27843.310139165,0,765.9324055666,0,37459,0
"Sherman-Denison, TX Metro Area",2019,32836.8099009901,0,907.318811881188,1,37800,0
"Sherman-Denison, TX Metro Area",2020,15088.9833333333,0,402.616666666667,1,10553,0
"Sherman-Denison, TX Metro Area",2021,45312.3026086957,215.75,1089.17739130435,2.58333333333333,48660,19
"Shreveport-Bossier City, LA Metro Area",2018,73005.7726597325,0,1919.78900445765,1,115244,0
"Shreveport-Bossier City, LA Metro Area",2019,122101.241538462,0,3130.09384615385,1,154834,0
"Shreveport-Bossier City, LA Metro Area",2020,155686.431457431,8307.69696969697,3547.14718614719,232.181818181818,201262,753
"Shreveport-Bossier City, LA Metro Area",2021,164675.421356421,823.294117647059,3594.3823953824,21.9411764705882,202177,332
"Sierra Vista-Douglas, AZ Metro Area",2018,13475.707456979,0,393.604206500956,1,22422,0
"Sierra Vista-Douglas, AZ Metro Area",2019,13509.3058823529,0,362.562745098039,1,16129,0
"Sierra Vista-Douglas, AZ Metro Area",2020,12951.2748643761,1196.54545454545,323.867992766727,23.8181818181818,15722,24
"Sierra Vista-Douglas, AZ Metro Area",2021,11740.6418918919,0,261.130067567568,1,13199,0
"Sioux City, IA-NE-SD Metro Area",2018,72692.5573770492,0,2097.91438979964,1,61192,0
"Sioux City, IA-NE-SD Metro Area",2019,60314.7732142857,0,1323.36428571429,1,38152,0
"Sioux City, IA-NE-SD Metro Area",2020,69906.9638752053,60,1469.34318555008,2.55555555555556,50736,4
"Sioux City, IA-NE-SD Metro Area",2021,87724.3629032258,0,1886.87096774194,1,106259,0
"Sioux Falls, SD Metro Area",2018,113884.360576923,0,2542.28365384615,1,124547,0
"Sioux Falls, SD Metro Area",2019,125797.783521809,0,2736.20032310178,1,146601,0
"Sioux Falls, SD Metro Area",2020,119429.655688623,272.789473684211,2541.17814371257,27.3684210526316,114858,73
"Sioux Falls, SD Metro Area",2021,194006.378378378,0,3373.29429429429,1,209401,0
"South Bend-Mishawaka, IN-MI Metro Area",2018,108503.160958904,0,2593.2345890411,1,89401,0
"South Bend-Mishawaka, IN-MI Metro Area",2019,95352.5604026846,0,2354.61744966443,1,93829,0
"South Bend-Mishawaka, IN-MI Metro Area",2020,118063.239616613,2459.45,2958.06549520767,79.15,95725,107
"South Bend-Mishawaka, IN-MI Metro Area",2021,132317.034321373,44.2857142857143,2883.08736349454,1.52380952380952,126426,14
"Spartanburg, SC Metro Area",2018,100392.316045381,0,2227.53160453809,1,82327,0
"Spartanburg, SC Metro Area",2019,133097.302980132,0,3297.61258278146,1,96427,0
"Spartanburg, SC Metro Area",2020,113977.394409938,16606.75,2912.41925465838,251,122712,409
"Spartanburg, SC Metro Area",2021,77366.3949329359,10467.5,1648.72876304024,381.5,62047,1155
"Spokane-Spokane Valley, WA Metro Area",2018,172917.580740741,0,4184.96296296296,1,244267,0
"Spokane-Spokane Valley, WA Metro Area",2019,185632.654302671,0,4013.40652818991,1,254525,0
"Spokane-Spokane Valley, WA Metro Area",2020,214884.534979424,491.5,5133.29218106996,30.1666666666667,376516,14
"Spokane-Spokane Valley, WA Metro Area",2021,239881.157258065,5201.55172413793,4642.66532258064,115.034482758621,329607,680
"Springfield, IL Metro Area",2018,34391.68173258,0,883.387947269303,1,28748,0
"Springfield, IL Metro Area",2019,67581.5612052731,0,1747.18832391714,1,71348,0
"Springfield, IL Metro Area",2020,74699.4885764499,0.692307692307692,1814.14411247803,1,70812,2
"Springfield, IL Metro Area",2021,91137.8412969283,4199.71428571429,2145.92320819113,122.904761904762,94231,151
"Springfield, MA Metro Area",2018,193215.380062305,0,4310.55451713396,1,191608,0
"Springfield, MA Metro Area",2019,213109.608490566,0,4835.6572327044,1,213909,0
"Springfield, MA Metro Area",2020,213444.778571429,762.04347826087,5093.15857142857,28.3913043478261,252649,18
"Springfield, MA Metro Area",2021,218671.321529745,238.541666666667,4465.75779036827,13.1666666666667,284563,22
"Springfield, MO Metro Area",2018,160540.304216867,0,4325.50602409639,1,213402,0
"Springfield, MO Metro Area",2019,155350.836641221,0,3755.2,1,194506,0
"Springfield, MO Metro Area",2020,206852.355021216,303.391304347826,5494.54172560113,13.1739130434783,318347,48
"Springfield, MO Metro Area",2021,193543.010233918,2517.90909090909,4424.43274853801,118.681818181818,257026,352
"Springfield, OH Metro Area",2018,14170.4775784753,0,419.845291479821,1,6639,0
"Springfield, OH Metro Area",2019,22771.3604651163,0,675.297674418605,1,18869,0
"Springfield, OH Metro Area",2020,38593.5923694779,512.583333333333,1083.9016064257,36.8333333333333,31739,32
"Springfield, OH Metro Area",2021,18197.0567226891,0,390.27731092437,0,6037,0
"St. Cloud, MN Metro Area",2018,111191.207692308,0,2551.39038461538,1,82361,0
"St. Cloud, MN Metro Area",2019,77751.274952919,0,1698.74576271186,1,55135,0
"St. Cloud, MN Metro Area",2020,147273.366606171,0,2821.30671506352,1,96143,0
"St. Cloud, MN Metro Area",2021,147874.274410774,38,2667.58922558923,1.07692307692308,95599,7
"St. George, UT Metro Area",2018,42985.6120996441,0,1271.4590747331,1,106061,0
"St. George, UT Metro Area",2019,53800.1792294807,0,1382.00335008375,1,98796,0
"St. George, UT Metro Area",2020,59408.3435582822,2179.5,1756.74233128834,49,140177,58
"St. George, UT Metro Area",2021,58737.6771300448,0,1444.44992526158,1,161250,0
"St. Joseph, MO-KS Metro Area",2018,39621.3222453222,0,962.033264033264,1,34064,0
"St. Joseph, MO-KS Metro Area",2019,25353.1061571125,0,534.723991507431,1,13294,0
"St. Joseph, MO-KS Metro Area",2020,47110.9696428571,303.8,952.582142857143,15,32701,38
"St. Joseph, MO-KS Metro Area",2021,53493.1353965184,2613.21428571429,1117.14893617021,71.3571428571429,29661,122
"St. Louis, MO-IL Metro Area",2018,1176111.39553219,35042.3714285714,24886.3745072273,1947.68571428571,1313479,12463
"St. Louis, MO-IL Metro Area",2019,1170166.3083004,46393.696969697,26509.0724637681,2237.33333333333,1310581,14819
"St. Louis, MO-IL Metro Area",2020,1548821.71285893,13533.3714285714,28408.4244694132,673.514285714286,1697499,8409
"St. Louis, MO-IL Metro Area",2021,1432871.46772229,79276.5714285714,26483.6504263094,2613.97142857143,1786230,17982
"State College, PA Metro Area",2018,17872.9551934827,0,397.625254582485,1,15687,0
"State College, PA Metro Area",2019,42030.9377431907,0,939.879377431907,1,45321,0
"State College, PA Metro Area",2020,59281.8389513109,1.2,1438.6329588015,1.3,65242,6
"State College, PA Metro Area",2021,49893.9941291585,0,1171.94129158513,0,53224,0
"Staunton-Waynesboro, VA Metro Area",2018,28517.8698347107,0,841.688016528926,1,42609,0
"Staunton-Waynesboro, VA Metro Area",2019,27934.4758064516,0,814.149193548387,1,33606,0
"Staunton-Waynesboro, VA Metro Area",2020,36033.8195488722,0,877.06015037594,1,39281,0
"Staunton-Waynesboro, VA Metro Area",2021,40495.5316455696,0,961.206148282098,1,51462,0
"Stockton-Lodi, CA Metro Area",2018,180822.135520685,0,3854.26248216833,1,190482,0
"Stockton-Lodi, CA Metro Area",2019,150655.405135521,0,3458.6119828816,1,217869,0
"Stockton-Lodi, CA Metro Area",2020,161354.005427408,51.4444444444444,3385.868385346,1.72222222222222,189359,7
"Stockton-Lodi, CA Metro Area",2021,205510.01344086,23.5454545454545,4050.69086021505,1.22727272727273,275371,21
"Sumter, SC Metro Area",2018,10498.0880503145,0,266.536687631027,1,3853,0
"Sumter, SC Metro Area",2019,21756.952173913,0,555.876086956522,1,16275,0
"Sumter, SC Metro Area",2020,14834.4311377246,411.421052631579,334.417165668663,7.73684210526316,4465,33
"Sumter, SC Metro Area",2021,23781.25,11.6190476190476,499.307086614173,1,17589,7
"Syracuse, NY Metro Area",2018,239606.650159744,0,5548.53833865815,1,268551,0
"Syracuse, NY Metro Area",2019,231736.244929797,0,5410.3104524181,1,210792,0
"Syracuse, NY Metro Area",2020,274795.563421829,205.5,5921.45722713864,18.6153846153846,251908,33
"Syracuse, NY Metro Area",2021,284222.980938416,18.8695652173913,5989.6348973607,1.34782608695652,334480,3
"Tallahassee, FL Metro Area",2018,77569.8038277512,0,2233.58054226475,1,121905,0
"Tallahassee, FL Metro Area",2019,99665.3152173913,0,2932.54813664596,1,129555,0
"Tallahassee, FL Metro Area",2020,69181.3856502242,5030.15384615385,1873.10762331839,269.653846153846,105504,1202
"Tallahassee, FL Metro Area",2021,60801.4784482759,7589.3125,1267.59195402299,197.46875,90145,1771
"Tampa-St. Petersburg-Clearwater, FL Metro Area",2018,1083699.54580645,20240.7647058824,24419.6838709677,660.588235294118,1664712,6944
"Tampa-St. Petersburg-Clearwater, FL Metro Area",2019,1097885.62953368,46784.0909090909,24226.8432642487,1260.09090909091,1768051,7084
